internal_tx_id,amount,date,customer_id,location_id
INT_TX_017768,271.0,2024-08-07,CUST_086,LOC_001
INT_TX_017769,455.87,2024-08-05,CUST_042,LOC_005
INT_TX_017770,403.42,2024-08-02,CUST_059,LOC_014
INT_TX_017771,175.14,2024-08-06,CUST_039,LOC_019
INT_TX_017772,497.2,2024-08-01,CUST_025,LOC_013
INT_TX_017773,390.81,2024-08-02,CUST_080,LOC_005
INT_TX_017774,324.71,2024-08-04,CUST_060,LOC_006
INT_TX_017775,147.76,2024-08-05,CUST_003,LOC_015
INT_TX_017776,143.58,2024-08-02,CUST_059,LOC_001
INT_TX_017777,89.89,2024-08-03,CUST_047,LOC_006
INT_TX_017778,378.9,2024-08-04,CUST_086,LOC_014
INT_TX_017779,494.37,2024-08-02,CUST_087,LOC_002
INT_TX_017780,377.08,2024-08-07,CUST_097,LOC_008
INT_TX_017781,402.23,2024-08-03,CUST_082,LOC_006
INT_TX_017782,442.12,2024-08-01,CUST_067,LOC_009
INT_TX_017783,102.13,2024-08-02,CUST_015,LOC_008
INT_TX_017784,83.19,2024-08-07,CUST_054,LOC_015
INT_TX_017785,454.62,2024-08-07,CUST_003,LOC_007
INT_TX_017786,220.0,2024-08-03,CUST_068,LOC_010
INT_TX_017787,220.39,2024-08-03,CUST_038,LOC_011
INT_TX_017788,288.68,2024-08-07,CUST_072,LOC_003
INT_TX_017789,473.99,2024-08-04,CUST_026,LOC_011
INT_TX_017790,273.36,2024-08-04,CUST_066,LOC_003
INT_TX_017791,277.75,2024-08-01,CUST_080,LOC_017
INT_TX_017792,282.34,2024-08-02,CUST_062,LOC_012
INT_TX_017793,429.13,2024-08-02,CUST_052,LOC_018
INT_TX_017794,326.91,2024-08-04,CUST_094,LOC_009
INT_TX_017795,468.41,2024-08-04,CUST_011,LOC_007
INT_TX_017796,417.84,2024-08-05,CUST_080,LOC_007
INT_TX_017797,283.68,2024-08-07,CUST_001,LOC_020
INT_TX_017798,474.24,2024-08-04,CUST_049,LOC_007
INT_TX_017799,283.15,2024-08-02,CUST_023,LOC_002
INT_TX_017800,54.15,2024-08-04,CUST_047,LOC_004
INT_TX_017801,58.4,2024-08-04,CUST_041,LOC_012
INT_TX_017802,480.51,2024-08-01,CUST_096,LOC_020
INT_TX_017803,359.95,2024-08-05,CUST_020,LOC_003
INT_TX_017804,495.88,2024-08-05,CUST_041,LOC_012
INT_TX_017805,394.57,2024-08-02,CUST_067,LOC_008
INT_TX_017806,472.41,2024-08-05,CUST_006,LOC_005
INT_TX_017807,403.64,2024-08-07,CUST_036,LOC_001
INT_TX_017808,315.25,2024-08-03,CUST_022,LOC_012
INT_TX_017809,213.03,2024-08-04,CUST_093,LOC_019
INT_TX_017810,357.59,2024-08-02,CUST_055,LOC_003
INT_TX_017811,426.19,2024-08-06,CUST_096,LOC_019
INT_TX_017812,375.63,2024-08-05,CUST_063,LOC_013
INT_TX_017813,477.09,2024-08-02,CUST_055,LOC_014
INT_TX_017814,185.12,2024-08-05,CUST_099,LOC_016
INT_TX_017815,72.15,2024-08-01,CUST_082,LOC_013
INT_TX_017816,345.7,2024-08-07,CUST_029,LOC_007
INT_TX_017817,160.76,2024-08-05,CUST_001,LOC_001
INT_TX_017818,116.85,2024-08-03,CUST_053,LOC_004
INT_TX_017819,433.68,2024-08-03,CUST_093,LOC_013
INT_TX_017820,485.27,2024-08-03,CUST_064,LOC_018
INT_TX_017821,87.75,2024-08-03,CUST_053,LOC_003
INT_TX_017822,128.07,2024-08-03,CUST_058,LOC_015
INT_TX_017823,277.06,2024-08-01,CUST_055,LOC_018
INT_TX_017824,416.31,2024-08-03,CUST_093,LOC_012
INT_TX_017825,112.89,2024-08-01,CUST_069,LOC_009
INT_TX_017826,225.79,2024-08-07,CUST_095,LOC_014
INT_TX_017827,292.26,2024-08-01,CUST_034,LOC_016
INT_TX_017828,360.42,2024-08-02,CUST_035,LOC_015
INT_TX_017829,439.23,2024-08-06,CUST_099,LOC_016
INT_TX_017830,301.96,2024-08-04,CUST_074,LOC_015
INT_TX_017831,112.29,2024-08-06,CUST_041,LOC_015
INT_TX_017832,344.52,2024-08-05,CUST_062,LOC_005
INT_TX_017833,389.93,2024-08-04,CUST_045,LOC_015
INT_TX_017834,135.76,2024-08-05,CUST_004,LOC_012
INT_TX_017835,470.38,2024-08-02,CUST_089,LOC_007
INT_TX_017836,423.56,2024-08-05,CUST_064,LOC_012
INT_TX_017837,261.62,2024-08-06,CUST_006,LOC_020
INT_TX_017838,486.27,2024-08-03,CUST_089,LOC_014
INT_TX_017839,347.62,2024-08-02,CUST_090,LOC_004
INT_TX_017840,421.93,2024-08-03,CUST_022,LOC_007
INT_TX_017841,450.05,2024-08-01,CUST_040,LOC_005
INT_TX_017842,291.99,2024-08-03,CUST_079,LOC_004
INT_TX_017843,436.89,2024-08-06,CUST_003,LOC_011
INT_TX_017844,237.55,2024-08-05,CUST_064,LOC_007
INT_TX_017845,305.67,2024-08-04,CUST_077,LOC_014
INT_TX_017846,363.03,2024-08-02,CUST_029,LOC_019
INT_TX_017847,115.97,2024-08-03,CUST_045,LOC_010
INT_TX_017848,256.57,2024-08-04,CUST_097,LOC_015
INT_TX_017849,432.75,2024-08-04,CUST_034,LOC_014
INT_TX_017850,435.69,2024-08-02,CUST_013,LOC_010
INT_TX_017851,469.54,2024-08-05,CUST_071,LOC_014
INT_TX_017852,115.28,2024-08-07,CUST_048,LOC_013
INT_TX_017853,155.07,2024-08-04,CUST_036,LOC_018
INT_TX_017854,477.96,2024-08-04,CUST_081,LOC_018
INT_TX_017855,347.14,2024-08-07,CUST_050,LOC_013
INT_TX_017856,417.09,2024-08-07,CUST_096,LOC_016
INT_TX_017857,379.46,2024-08-06,CUST_014,LOC_017
INT_TX_017858,198.27,2024-08-04,CUST_022,LOC_007
INT_TX_017859,470.43,2024-08-04,CUST_029,LOC_008
INT_TX_017860,244.5,2024-08-04,CUST_031,LOC_014
INT_TX_017861,419.59,2024-08-02,CUST_052,LOC_005
INT_TX_017862,121.93,2024-08-06,CUST_072,LOC_002
INT_TX_017863,115.62,2024-08-03,CUST_095,LOC_018
INT_TX_017864,53.31,2024-08-05,CUST_096,LOC_015
INT_TX_017865,350.05,2024-08-04,CUST_087,LOC_014
INT_TX_017866,176.57,2024-08-02,CUST_093,LOC_018
INT_TX_017867,144.62,2024-08-02,CUST_003,LOC_018
INT_TX_017868,159.88,2024-08-02,CUST_002,LOC_005
INT_TX_017869,353.35,2024-08-03,CUST_049,LOC_007
INT_TX_017870,224.83,2024-08-05,CUST_075,LOC_005
INT_TX_017871,144.16,2024-08-02,CUST_061,LOC_018
INT_TX_017872,436.64,2024-08-03,CUST_020,LOC_004
INT_TX_017873,59.1,2024-08-06,CUST_089,LOC_004
INT_TX_017874,139.99,2024-08-07,CUST_053,LOC_002
INT_TX_017875,241.23,2024-08-07,CUST_011,LOC_005
INT_TX_017876,284.96,2024-08-04,CUST_082,LOC_001
INT_TX_017877,198.38,2024-08-01,CUST_072,LOC_019
INT_TX_017878,350.49,2024-08-05,CUST_011,LOC_018
INT_TX_017879,336.16,2024-08-01,CUST_091,LOC_007
INT_TX_017880,411.26,2024-08-03,CUST_097,LOC_005
INT_TX_017881,394.62,2024-08-07,CUST_074,LOC_010
INT_TX_017882,331.71,2024-08-06,CUST_046,LOC_001
INT_TX_017883,264.75,2024-08-02,CUST_026,LOC_005
INT_TX_017884,416.58,2024-08-01,CUST_070,LOC_009
INT_TX_017885,364.53,2024-08-01,CUST_040,LOC_005
INT_TX_017886,497.02,2024-08-01,CUST_020,LOC_014
INT_TX_017887,99.5,2024-08-03,CUST_085,LOC_001
INT_TX_017888,471.97,2024-08-03,CUST_036,LOC_004
INT_TX_017889,80.72,2024-08-07,CUST_045,LOC_017
INT_TX_017890,408.71,2024-08-07,CUST_072,LOC_014
INT_TX_017891,238.36,2024-08-04,CUST_029,LOC_016
INT_TX_017892,123.09,2024-08-07,CUST_005,LOC_014
INT_TX_017893,422.47,2024-08-01,CUST_086,LOC_012
INT_TX_017894,466.57,2024-08-06,CUST_012,LOC_005
INT_TX_017895,147.04,2024-08-04,CUST_061,LOC_014
INT_TX_017896,108.06,2024-08-05,CUST_086,LOC_001
INT_TX_017897,402.76,2024-08-06,CUST_032,LOC_008
INT_TX_017898,213.78,2024-08-04,CUST_053,LOC_010
INT_TX_017899,483.21,2024-08-01,CUST_024,LOC_018
INT_TX_017900,409.16,2024-08-07,CUST_040,LOC_001
INT_TX_017901,386.5,2024-08-03,CUST_016,LOC_015
INT_TX_017902,390.82,2024-08-02,CUST_035,LOC_020
INT_TX_017903,480.79,2024-08-06,CUST_082,LOC_002
INT_TX_017904,66.05,2024-08-02,CUST_087,LOC_012
INT_TX_017905,181.44,2024-08-01,CUST_066,LOC_003
INT_TX_017906,267.32,2024-08-03,CUST_047,LOC_016
INT_TX_017907,240.17,2024-08-03,CUST_049,LOC_002
INT_TX_017908,322.39,2024-08-02,CUST_005,LOC_008
INT_TX_017909,430.57,2024-08-06,CUST_060,LOC_015
INT_TX_017910,408.5,2024-08-05,CUST_079,LOC_017
INT_TX_017911,118.55,2024-08-01,CUST_086,LOC_002
INT_TX_017912,321.07,2024-08-06,CUST_095,LOC_012
INT_TX_017913,247.23,2024-08-06,CUST_094,LOC_002
INT_TX_017914,433.73,2024-08-01,CUST_038,LOC_017
INT_TX_017915,499.43,2024-08-07,CUST_075,LOC_019
INT_TX_017916,471.48,2024-08-02,CUST_098,LOC_015
INT_TX_017917,291.58,2024-08-07,CUST_006,LOC_011
INT_TX_017918,309.95,2024-08-06,CUST_089,LOC_016
INT_TX_017919,348.68,2024-08-07,CUST_089,LOC_001
INT_TX_017920,121.86,2024-08-06,CUST_001,LOC_010
INT_TX_017921,215.32,2024-08-05,CUST_031,LOC_017
INT_TX_017922,97.07,2024-08-02,CUST_095,LOC_018
INT_TX_017923,164.44,2024-08-07,CUST_002,LOC_011
INT_TX_017924,376.49,2024-08-04,CUST_024,LOC_018
INT_TX_017925,368.19,2024-08-04,CUST_054,LOC_016
INT_TX_017926,76.66,2024-08-06,CUST_016,LOC_008
INT_TX_017927,252.64,2024-08-03,CUST_044,LOC_016
INT_TX_017928,334.38,2024-08-01,CUST_029,LOC_010
INT_TX_017929,329.01,2024-08-06,CUST_070,LOC_016
INT_TX_017930,303.49,2024-08-03,CUST_050,LOC_015
INT_TX_017931,332.27,2024-08-01,CUST_100,LOC_004
INT_TX_017932,202.76,2024-08-01,CUST_061,LOC_012
INT_TX_017933,129.97,2024-08-04,CUST_052,LOC_019
INT_TX_017934,159.92,2024-08-01,CUST_050,LOC_009
INT_TX_017935,265.78,2024-08-04,CUST_083,LOC_014
INT_TX_017936,198.08,2024-08-04,CUST_025,LOC_013
INT_TX_017937,473.55,2024-08-06,CUST_040,LOC_009
INT_TX_017938,149.06,2024-08-04,CUST_026,LOC_020
INT_TX_017939,126.0,2024-08-06,CUST_017,LOC_006
INT_TX_017940,227.55,2024-08-03,CUST_033,LOC_003
INT_TX_017941,430.46,2024-08-02,CUST_048,LOC_005
INT_TX_017942,119.27,2024-08-04,CUST_069,LOC_020
INT_TX_017943,276.68,2024-08-04,CUST_043,LOC_004
INT_TX_017944,52.45,2024-08-02,CUST_092,LOC_007
INT_TX_017945,476.79,2024-08-07,CUST_057,LOC_012
INT_TX_017946,244.36,2024-08-02,CUST_017,LOC_010
INT_TX_017947,183.66,2024-08-01,CUST_038,LOC_003
INT_TX_017948,55.25,2024-08-05,CUST_031,LOC_005
INT_TX_017949,264.88,2024-08-04,CUST_068,LOC_006
INT_TX_017950,426.46,2024-08-06,CUST_025,LOC_011
INT_TX_017951,394.84,2024-08-04,CUST_012,LOC_002
INT_TX_017952,213.71,2024-08-03,CUST_025,LOC_006
INT_TX_017953,380.11,2024-08-05,CUST_045,LOC_010
INT_TX_017954,89.2,2024-08-07,CUST_075,LOC_012
INT_TX_017955,251.23,2024-08-06,CUST_043,LOC_002
INT_TX_017956,282.48,2024-08-07,CUST_004,LOC_002
INT_TX_017957,434.2,2024-08-01,CUST_069,LOC_014
INT_TX_017958,380.4,2024-08-07,CUST_011,LOC_004
INT_TX_017959,60.15,2024-08-01,CUST_052,LOC_020
INT_TX_017960,213.76,2024-08-05,CUST_035,LOC_004
INT_TX_017961,359.47,2024-08-04,CUST_095,LOC_004
INT_TX_017962,252.67,2024-08-06,CUST_005,LOC_007
INT_TX_017963,193.89,2024-08-05,CUST_017,LOC_013
INT_TX_017964,325.93,2024-08-05,CUST_025,LOC_008
INT_TX_017965,263.4,2024-08-01,CUST_083,LOC_011
INT_TX_017966,332.48,2024-08-01,CUST_038,LOC_016
INT_TX_017967,369.74,2024-08-06,CUST_014,LOC_003
INT_TX_017968,149.05,2024-08-04,CUST_091,LOC_016
INT_TX_017969,127.65,2024-08-01,CUST_077,LOC_004
INT_TX_017970,320.71,2024-08-05,CUST_033,LOC_020
INT_TX_017971,368.85,2024-08-01,CUST_074,LOC_014
INT_TX_017972,491.7,2024-08-07,CUST_031,LOC_008
INT_TX_017973,292.25,2024-08-04,CUST_033,LOC_020
INT_TX_017974,197.19,2024-08-05,CUST_002,LOC_005
INT_TX_017975,437.11,2024-08-05,CUST_024,LOC_002
INT_TX_017976,251.49,2024-08-04,CUST_041,LOC_002
INT_TX_017977,263.99,2024-08-07,CUST_086,LOC_004
INT_TX_017978,268.44,2024-08-03,CUST_046,LOC_016
INT_TX_017979,163.78,2024-08-06,CUST_007,LOC_004
INT_TX_017980,187.92,2024-08-07,CUST_089,LOC_001
INT_TX_017981,126.67,2024-08-06,CUST_037,LOC_012
INT_TX_017982,455.46,2024-08-05,CUST_007,LOC_010
INT_TX_017983,456.49,2024-08-03,CUST_022,LOC_019
INT_TX_017984,345.22,2024-08-02,CUST_018,LOC_010
INT_TX_017985,460.51,2024-08-01,CUST_012,LOC_003
INT_TX_017986,430.2,2024-08-05,CUST_033,LOC_005
INT_TX_017987,166.29,2024-08-01,CUST_028,LOC_009
INT_TX_017988,461.56,2024-08-03,CUST_045,LOC_009
INT_TX_017989,272.98,2024-08-01,CUST_042,LOC_006
INT_TX_017990,458.07,2024-08-03,CUST_034,LOC_015
INT_TX_017991,427.15,2024-08-01,CUST_017,LOC_009
INT_TX_017992,328.05,2024-08-03,CUST_009,LOC_019
INT_TX_017993,131.32,2024-08-04,CUST_034,LOC_005
INT_TX_017994,258.8,2024-08-03,CUST_029,LOC_002
INT_TX_017995,458.78,2024-08-07,CUST_019,LOC_009
INT_TX_017996,161.55,2024-08-06,CUST_046,LOC_016
INT_TX_017997,186.94,2024-08-06,CUST_048,LOC_001
INT_TX_017998,339.74,2024-08-07,CUST_026,LOC_018
INT_TX_017999,223.38,2024-08-02,CUST_003,LOC_017
INT_TX_018000,160.19,2024-08-04,CUST_024,LOC_006
INT_TX_018001,338.55,2024-08-01,CUST_011,LOC_003
INT_TX_018002,331.32,2024-08-05,CUST_097,LOC_004
INT_TX_018003,310.68,2024-08-03,CUST_079,LOC_019
INT_TX_018004,116.3,2024-08-06,CUST_038,LOC_019
INT_TX_018005,92.34,2024-08-07,CUST_077,LOC_009
INT_TX_018006,301.13,2024-08-06,CUST_036,LOC_001
INT_TX_018007,113.77,2024-08-03,CUST_080,LOC_002
INT_TX_018008,231.05,2024-08-01,CUST_017,LOC_001
INT_TX_018009,274.86,2024-08-05,CUST_086,LOC_008
INT_TX_018010,336.53,2024-08-06,CUST_067,LOC_011
INT_TX_018011,345.2,2024-08-06,CUST_014,LOC_020
INT_TX_018012,108.4,2024-08-05,CUST_034,LOC_016
INT_TX_018013,488.63,2024-08-06,CUST_011,LOC_004
INT_TX_018014,120.7,2024-08-03,CUST_032,LOC_017
INT_TX_018015,146.11,2024-08-06,CUST_020,LOC_013
INT_TX_018016,135.01,2024-08-07,CUST_072,LOC_003
INT_TX_018017,364.94,2024-08-05,CUST_035,LOC_013
INT_TX_018018,123.31,2024-08-01,CUST_062,LOC_004
INT_TX_018019,237.32,2024-08-03,CUST_001,LOC_007
INT_TX_018020,81.09,2024-08-04,CUST_038,LOC_008
INT_TX_018021,473.66,2024-08-05,CUST_056,LOC_006
INT_TX_018022,493.78,2024-08-04,CUST_093,LOC_003
INT_TX_018023,109.62,2024-08-06,CUST_089,LOC_018
INT_TX_018024,55.86,2024-08-04,CUST_053,LOC_017
INT_TX_018025,443.02,2024-08-01,CUST_066,LOC_009
INT_TX_018026,192.35,2024-08-03,CUST_099,LOC_020
INT_TX_018027,234.84,2024-08-04,CUST_021,LOC_009
INT_TX_018028,121.35,2024-08-02,CUST_060,LOC_017
INT_TX_018029,422.04,2024-08-02,CUST_021,LOC_011
INT_TX_018030,275.69,2024-08-05,CUST_040,LOC_014
INT_TX_018031,136.47,2024-08-02,CUST_094,LOC_009
INT_TX_018032,198.7,2024-08-06,CUST_010,LOC_012
INT_TX_018033,476.18,2024-08-04,CUST_050,LOC_018
INT_TX_018034,407.98,2024-08-04,CUST_011,LOC_006
INT_TX_018035,346.49,2024-08-03,CUST_062,LOC_005
INT_TX_018036,218.54,2024-08-06,CUST_080,LOC_004
INT_TX_018037,386.51,2024-08-04,CUST_009,LOC_005
INT_TX_018038,111.93,2024-08-06,CUST_045,LOC_001
INT_TX_018039,252.5,2024-08-06,CUST_074,LOC_008
INT_TX_018040,328.21,2024-08-02,CUST_064,LOC_015
INT_TX_018041,258.81,2024-08-02,CUST_012,LOC_016
INT_TX_018042,351.67,2024-08-03,CUST_018,LOC_007
INT_TX_018043,150.06,2024-08-03,CUST_065,LOC_017
INT_TX_018044,401.31,2024-08-07,CUST_037,LOC_001
INT_TX_018045,121.95,2024-08-04,CUST_011,LOC_001
INT_TX_018046,496.57,2024-08-06,CUST_007,LOC_002
INT_TX_018047,162.86,2024-08-02,CUST_043,LOC_007
INT_TX_018048,73.24,2024-08-05,CUST_040,LOC_003
INT_TX_018049,484.87,2024-08-02,CUST_056,LOC_013
INT_TX_018050,427.45,2024-08-02,CUST_029,LOC_015
INT_TX_018051,171.08,2024-08-03,CUST_063,LOC_008
INT_TX_018052,420.79,2024-08-04,CUST_014,LOC_018
INT_TX_018053,340.68,2024-08-03,CUST_055,LOC_009
INT_TX_018054,112.07,2024-08-04,CUST_083,LOC_002
INT_TX_018055,220.7,2024-08-02,CUST_006,LOC_019
INT_TX_018056,407.67,2024-08-02,CUST_069,LOC_006
INT_TX_018057,470.85,2024-08-02,CUST_099,LOC_006
INT_TX_018058,366.0,2024-08-05,CUST_043,LOC_001
INT_TX_018059,54.11,2024-08-04,CUST_042,LOC_005
INT_TX_018060,232.04,2024-08-05,CUST_079,LOC_011
INT_TX_018061,488.42,2024-08-02,CUST_047,LOC_010
INT_TX_018062,197.39,2024-08-01,CUST_064,LOC_014
INT_TX_018063,497.55,2024-08-04,CUST_077,LOC_009
INT_TX_018064,443.48,2024-08-03,CUST_020,LOC_011
INT_TX_018065,177.79,2024-08-07,CUST_027,LOC_001
INT_TX_018066,440.39,2024-08-06,CUST_087,LOC_016
INT_TX_018067,54.75,2024-08-07,CUST_063,LOC_017
INT_TX_018068,92.33,2024-08-02,CUST_055,LOC_014
INT_TX_018069,431.09,2024-08-02,CUST_077,LOC_013
INT_TX_018070,487.01,2024-08-05,CUST_036,LOC_017
INT_TX_018071,157.24,2024-08-01,CUST_044,LOC_020
INT_TX_018072,113.13,2024-08-05,CUST_028,LOC_013
INT_TX_018073,284.43,2024-08-04,CUST_023,LOC_005
INT_TX_018074,299.37,2024-08-01,CUST_069,LOC_002
INT_TX_018075,165.04,2024-08-02,CUST_098,LOC_010
INT_TX_018076,119.59,2024-08-07,CUST_047,LOC_009
INT_TX_018077,55.02,2024-08-01,CUST_006,LOC_005
INT_TX_018078,397.08,2024-08-06,CUST_008,LOC_001
INT_TX_018079,162.04,2024-08-02,CUST_041,LOC_009
INT_TX_018080,444.23,2024-08-07,CUST_008,LOC_009
INT_TX_018081,59.98,2024-08-04,CUST_001,LOC_014
INT_TX_018082,213.34,2024-08-06,CUST_015,LOC_017
INT_TX_018083,344.27,2024-08-02,CUST_049,LOC_011
INT_TX_018084,355.32,2024-08-04,CUST_034,LOC_009
INT_TX_018085,163.12,2024-08-03,CUST_059,LOC_018
INT_TX_018086,209.18,2024-08-06,CUST_098,LOC_005
INT_TX_018087,145.6,2024-08-07,CUST_022,LOC_007
INT_TX_018088,56.3,2024-08-07,CUST_031,LOC_007
INT_TX_018089,193.73,2024-08-01,CUST_100,LOC_018
INT_TX_018090,345.06,2024-08-02,CUST_016,LOC_012
INT_TX_018091,91.5,2024-08-05,CUST_007,LOC_008
INT_TX_018092,96.19,2024-08-06,CUST_016,LOC_001
INT_TX_018093,83.21,2024-08-05,CUST_065,LOC_008
INT_TX_018094,129.12,2024-08-06,CUST_047,LOC_018
INT_TX_018095,85.72,2024-08-06,CUST_037,LOC_007
INT_TX_018096,233.29,2024-08-05,CUST_050,LOC_004
INT_TX_018097,303.16,2024-08-01,CUST_066,LOC_005
INT_TX_018098,493.62,2024-08-05,CUST_088,LOC_016
INT_TX_018099,102.78,2024-08-03,CUST_036,LOC_018
INT_TX_018100,290.87,2024-08-02,CUST_098,LOC_007
INT_TX_018101,131.46,2024-08-03,CUST_053,LOC_015
INT_TX_018102,308.5,2024-08-06,CUST_050,LOC_018
INT_TX_018103,279.16,2024-08-06,CUST_013,LOC_007
INT_TX_018104,457.89,2024-08-02,CUST_042,LOC_005
INT_TX_018105,159.91,2024-08-07,CUST_061,LOC_008
INT_TX_018106,359.66,2024-08-04,CUST_079,LOC_010
INT_TX_018107,68.9,2024-08-02,CUST_038,LOC_019
INT_TX_018108,155.28,2024-08-03,CUST_001,LOC_003
INT_TX_018109,350.86,2024-08-05,CUST_012,LOC_016
INT_TX_018110,244.04,2024-08-03,CUST_023,LOC_016
INT_TX_018111,325.96,2024-08-05,CUST_001,LOC_018
INT_TX_018112,261.8,2024-08-01,CUST_044,LOC_010
INT_TX_018113,316.82,2024-08-01,CUST_093,LOC_016
INT_TX_018114,60.41,2024-08-04,CUST_048,LOC_013
INT_TX_018115,273.0,2024-08-07,CUST_061,LOC_012
INT_TX_018116,482.62,2024-08-04,CUST_042,LOC_013
INT_TX_018117,266.56,2024-08-06,CUST_046,LOC_001
INT_TX_018118,186.18,2024-08-07,CUST_051,LOC_001
INT_TX_018119,487.15,2024-08-01,CUST_036,LOC_011
INT_TX_018120,253.49,2024-08-01,CUST_096,LOC_004
INT_TX_018121,294.3,2024-08-05,CUST_063,LOC_013
INT_TX_018122,413.55,2024-08-06,CUST_015,LOC_017
INT_TX_018123,324.24,2024-08-05,CUST_098,LOC_019
INT_TX_018124,101.52,2024-08-04,CUST_073,LOC_008
INT_TX_018125,280.52,2024-08-06,CUST_094,LOC_010
INT_TX_018126,344.59,2024-08-06,CUST_034,LOC_007
INT_TX_018127,475.42,2024-08-05,CUST_099,LOC_005
INT_TX_018128,427.45,2024-08-05,CUST_086,LOC_001
INT_TX_018129,459.83,2024-08-06,CUST_025,LOC_002
INT_TX_018130,370.76,2024-08-06,CUST_096,LOC_008
INT_TX_018131,226.29,2024-08-07,CUST_060,LOC_001
INT_TX_018132,413.35,2024-08-02,CUST_094,LOC_003
INT_TX_018133,165.09,2024-08-06,CUST_093,LOC_001
INT_TX_018134,144.26,2024-08-05,CUST_019,LOC_007
INT_TX_018135,141.95,2024-08-01,CUST_023,LOC_008
INT_TX_018136,474.44,2024-08-03,CUST_033,LOC_018
INT_TX_018137,145.88,2024-08-04,CUST_001,LOC_020
INT_TX_018138,134.92,2024-08-03,CUST_037,LOC_010
INT_TX_018139,212.65,2024-08-05,CUST_023,LOC_008
INT_TX_018140,97.58,2024-08-07,CUST_058,LOC_009
INT_TX_018141,326.63,2024-08-06,CUST_077,LOC_017
INT_TX_018142,440.71,2024-08-01,CUST_082,LOC_009
INT_TX_018143,477.37,2024-08-06,CUST_021,LOC_010
INT_TX_018144,360.42,2024-08-03,CUST_012,LOC_010
INT_TX_018145,133.91,2024-08-02,CUST_098,LOC_015
INT_TX_018146,251.07,2024-08-07,CUST_065,LOC_012
INT_TX_018147,336.32,2024-08-01,CUST_006,LOC_013
INT_TX_018148,385.13,2024-08-03,CUST_027,LOC_018
INT_TX_018149,498.6,2024-08-03,CUST_057,LOC_020
INT_TX_018150,342.94,2024-08-01,CUST_062,LOC_013
INT_TX_018151,242.79,2024-08-06,CUST_064,LOC_009
INT_TX_018152,423.57,2024-08-04,CUST_070,LOC_014
INT_TX_018153,153.09,2024-08-07,CUST_083,LOC_020
INT_TX_018154,59.98,2024-08-01,CUST_013,LOC_003
INT_TX_018155,384.64,2024-08-04,CUST_006,LOC_018
INT_TX_018156,332.47,2024-08-05,CUST_048,LOC_020
INT_TX_018157,306.64,2024-08-06,CUST_061,LOC_003
INT_TX_018158,387.32,2024-08-02,CUST_006,LOC_001
INT_TX_018159,202.69,2024-08-05,CUST_099,LOC_006
INT_TX_018160,99.72,2024-08-05,CUST_068,LOC_011
INT_TX_018161,104.11,2024-08-06,CUST_094,LOC_008
INT_TX_018162,266.8,2024-08-04,CUST_042,LOC_004
INT_TX_018163,300.02,2024-08-05,CUST_062,LOC_005
INT_TX_018164,451.83,2024-08-01,CUST_018,LOC_015
INT_TX_018165,453.28,2024-08-01,CUST_100,LOC_008
INT_TX_018166,231.34,2024-08-05,CUST_090,LOC_006
INT_TX_018167,113.99,2024-08-04,CUST_069,LOC_005
INT_TX_018168,347.89,2024-08-06,CUST_042,LOC_008
INT_TX_018169,303.71,2024-08-06,CUST_050,LOC_017
INT_TX_018170,294.41,2024-08-03,CUST_046,LOC_001
INT_TX_018171,216.76,2024-08-07,CUST_022,LOC_007
INT_TX_018172,450.48,2024-08-05,CUST_025,LOC_011
INT_TX_018173,138.14,2024-08-03,CUST_025,LOC_012
INT_TX_018174,152.75,2024-08-02,CUST_049,LOC_013
INT_TX_018175,419.42,2024-08-01,CUST_017,LOC_011
INT_TX_018176,56.09,2024-08-05,CUST_016,LOC_016
INT_TX_018177,220.52,2024-08-06,CUST_052,LOC_019
INT_TX_018178,409.79,2024-08-03,CUST_097,LOC_008
INT_TX_018179,421.99,2024-08-01,CUST_051,LOC_020
INT_TX_018180,482.84,2024-08-03,CUST_019,LOC_008
INT_TX_018181,85.32,2024-08-04,CUST_050,LOC_016
INT_TX_018182,203.44,2024-08-07,CUST_040,LOC_008
INT_TX_018183,129.4,2024-08-07,CUST_054,LOC_005
INT_TX_018184,366.22,2024-08-01,CUST_056,LOC_019
INT_TX_018185,421.18,2024-08-03,CUST_009,LOC_010
INT_TX_018186,236.85,2024-08-07,CUST_021,LOC_002
INT_TX_018187,128.89,2024-08-01,CUST_023,LOC_020
INT_TX_018188,251.06,2024-08-07,CUST_016,LOC_009
INT_TX_018189,200.04,2024-08-05,CUST_025,LOC_016
INT_TX_018190,184.59,2024-08-01,CUST_017,LOC_008
INT_TX_018191,109.84,2024-08-06,CUST_080,LOC_020
INT_TX_018192,458.48,2024-08-04,CUST_086,LOC_014
INT_TX_018193,376.87,2024-08-07,CUST_038,LOC_014
INT_TX_018194,240.07,2024-08-03,CUST_061,LOC_012
INT_TX_018195,435.81,2024-08-06,CUST_097,LOC_012
INT_TX_018196,170.78,2024-08-03,CUST_077,LOC_003
INT_TX_018197,90.56,2024-08-05,CUST_012,LOC_020
INT_TX_018198,135.57,2024-08-01,CUST_015,LOC_009
INT_TX_018199,383.27,2024-08-05,CUST_074,LOC_007
INT_TX_018200,152.04,2024-08-04,CUST_037,LOC_005
INT_TX_018201,91.45,2024-08-03,CUST_036,LOC_020
INT_TX_018202,191.43,2024-08-05,CUST_041,LOC_011
INT_TX_018203,398.83,2024-08-04,CUST_004,LOC_001
